user_id,education_level,field_of_study,percentage,has_ehr,has_hl7_fhir,has_medical_imaging,has_healthcare_security,has_telemedicine,has_iot_sensors,has_drone_ops,has_precision_ag,has_crop_modeling,has_soil_analysis,has_gis,has_smart_grid,has_traffic_mgmt,has_urban_iot,has_building_auto,num_courses,avg_course_grade,courses_names,num_projects,avg_project_complexity,num_certifications,certification_names,has_communication,has_teamwork,has_problem_solving,has_leadership,target_sector,target_role,skill_gap_score,time_to_ready_months,top_missing_skill
U0482,3,Civil Engineering,81.23,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,10,82.83,Operating Systems; Machine Learning; Big Data Analytics; Computer Vision; Web Development; Data Mining; Network Security; Statistics; IoT Systems; Natural Language Processing,7,1.55,8,Cisco CCNA; TOGAF; Certified Analytics Professional; Product Owner Certification; TensorFlow Developer; CompTIA Security+; Certified Ethical Hacker; Scrum Master,1,1,0,1,Healthcare,Healthcare IT Manager,5,1,Healthcare Operations
U0483,3,Data Science,84.2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,8,88.1,IoT Systems; Database Systems; Advanced Algorithms; Network Security; Cloud Architecture; AI Fundamentals; Distributed Systems; Web Development,8,1.56,4,Certified Ethical Hacker; TOGAF; CISSP; Cisco CCNA,1,1,0,1,Agriculture,Farm Automation Engineer,31,13,Automation Systems
U0484,4,Mechanical Engineering,66.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,64.34,Web Development; Software Engineering; IoT Systems; Cloud Architecture; Statistics; Mobile Development,3,1.51,7,Power BI Data Analyst; AWS Solutions Architect; Azure Fundamentals; CISSP; Advanced Analytics Certification; Certified Ethical Hacker; Scrum Master,1,1,1,0,Urban,GIS Specialist,48,11,Spatial Statistics
U0485,3,Computer Science,94.36,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,4,89.78,Data Mining; Big Data Analytics; Computer Vision; Web Development,3,2.1,5,Certified Ethical Hacker; CISSP; Data Science Council Certified; Tableau Desktop Specialist; Cisco CCNA,1,0,0,0,Urban,Urban Planning Data Analyst,2,1,Demographics Analysis
U0486,2,Data Science,71.82,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,67.12,Database Systems; Cloud Architecture; Machine Learning; IoT Systems; Data Structures; AI Fundamentals; Computer Vision; Advanced Algorithms; Operating Systems; Web Development; Deep Learning,4,1.18,5,TensorFlow Developer; CISSP; Azure Fundamentals; Advanced Analytics Certification; PMP,0,0,1,0,Urban,GIS Specialist,3,1,Remote Sensing
U0487,2,Software Engineering,69.78,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,72.52,Operating Systems; Software Engineering; Natural Language Processing; Cloud Architecture,8,2.7,7,AWS Solutions Architect; Product Owner Certification; CISSP; Cisco CCNA; Scrum Master; PMP; TensorFlow Developer,1,1,0,1,Healthcare,Clinical Data Analyst,11,4,Clinical Trials
U0488,4,Statistics,73.58,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,9,66.69,IoT Systems; Network Security; Data Structures; Web Development; AI Fundamentals; Natural Language Processing; Cloud Architecture; Software Engineering; Advanced Algorithms,9,2.92,2,Data Science Council Certified; AWS Solutions Architect,1,1,1,1,Agriculture,Crop Analytics Engineer,7,1,Crop Simulation Models
U0489,2,Civil Engineering,75.27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,78.94,Web Development; Statistics; Distributed Systems; Deep Learning; AI Fundamentals; Operating Systems; Mobile Development; IoT Systems,10,2.2,1,Power BI Data Analyst,1,0,0,0,Agriculture,Soil Science Data Analyst,33,7,Lab Protocols
U0490,4,Information Technology,63.23,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,7,67.17,Distributed Systems; Database Systems; Operating Systems; Mobile Development; Computer Vision; Web Development; Data Mining,5,2.74,1,CompTIA Security+,1,1,1,0,Urban,Smart City Solutions Architect,11,2,Stakeholder Management
U0491,2,Computer Science,88.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,86.57,Network Security; Distributed Systems; Cloud Architecture; Natural Language Processing; AI Fundamentals; Data Structures; Machine Learning; Statistics; Computer Vision; Deep Learning,10,2.63,7,Certified Ethical Hacker; CompTIA Security+; AWS Solutions Architect; Scrum Master; Google Cloud Professional; Power BI Data Analyst; CISSP,1,1,1,0,Healthcare,Medical Imaging Specialist,27,11,Medical Image Processing
U0492,3,Information Technology,84.86,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,79.17,Deep Learning; Statistics; Data Structures,10,2.08,7,Advanced Analytics Certification; Data Science Council Certified; Cisco CCNA; Product Owner Certification; CompTIA Security+; TOGAF; Tableau Desktop Specialist,1,1,1,0,Urban,Traffic Management Specialist,27,10,Simulation Software
U0493,4,Civil Engineering,64.42,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,9,62.82,Machine Learning; IoT Systems; Statistics; Advanced Algorithms; Data Structures; Big Data Analytics; AI Fundamentals; Deep Learning; Natural Language Processing,4,1.9,3,TOGAF; Power BI Data Analyst; CISSP,0,0,0,1,Healthcare,Clinical Data Analyst,29,9,Statistical Methods
U0494,3,Civil Engineering,73.97,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5,77.43,AI Fundamentals; Mobile Development; Network Security; Data Mining; Distributed Systems,9,2.82,7,Google Cloud Professional; TOGAF; CompTIA Security+; Certified Analytics Professional; Product Owner Certification; Power BI Data Analyst; Scrum Master,0,1,0,1,Urban,Urban Planning Data Analyst,16,2,SQL for Urban Data
U0495,3,Software Engineering,70.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,68.5,Deep Learning; Network Security; Machine Learning,9,1.81,8,Tableau Desktop Specialist; Cisco CCNA; Certified Ethical Hacker; CompTIA Security+; AWS Solutions Architect; Product Owner Certification; TOGAF; Azure Fundamentals,1,1,1,0,Urban,Urban IoT Developer,22,5,Urban Sensor Networks
U0496,4,Public Health,79.18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,80.61,Advanced Algorithms; Computer Vision; Data Structures; Web Development; Big Data Analytics,5,1.08,5,AWS Solutions Architect; Certified Ethical Hacker; CISSP; PMP; TOGAF,0,1,0,1,Urban,Energy Systems Engineer,39,9,Energy Management
U0497,4,Statistics,68.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,66.52,Distributed Systems; Statistics; AI Fundamentals; Computer Vision; IoT Systems; Database Systems,7,2.23,6,TensorFlow Developer; Product Owner Certification; TOGAF; Advanced Analytics Certification; Certified Analytics Professional; Tableau Desktop Specialist,1,1,0,1,Healthcare,Healthcare ML Engineer,20,5,Clinical NLP
U0498,4,Public Health,91.38,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,95.66,Mobile Development; Web Development; AI Fundamentals,4,2.11,4,Scrum Master; Data Science Council Certified; TensorFlow Developer; Google Cloud Professional,0,1,1,1,Healthcare,Healthcare ML Engineer,14,5,HIPAA Compliance
U0499,3,Statistics,71.59,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,9,67.68,Operating Systems; Cloud Architecture; Big Data Analytics; Statistics; Machine Learning; Distributed Systems; Deep Learning; Data Mining; Natural Language Processing,5,1.97,8,Power BI Data Analyst; PMP; TensorFlow Developer; Data Science Council Certified; CISSP; Certified Ethical Hacker; Advanced Analytics Certification; TOGAF,0,1,0,1,Healthcare,Clinical Data Analyst,22,5,Clinical Trials
U0500,4,Agricultural Engineering,89.86,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,79.89,Distributed Systems; Data Mining; Cloud Architecture,6,2.97,6,Tableau Desktop Specialist; Google Cloud Professional; AWS Solutions Architect; TensorFlow Developer; Certified Ethical Hacker; CompTIA Security+,0,0,0,0,Healthcare,Medical Imaging Specialist,32,8,3D Reconstruction
U0501,4,Computer Science,88.75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,83.02,Computer Vision; Software Engineering; Web Development; Distributed Systems; IoT Systems; Data Structures; Network Security; Deep Learning; Data Mining; Database Systems; AI Fundamentals; Cloud Architecture,2,1.79,6,CompTIA Security+; TensorFlow Developer; Power BI Data Analyst; Scrum Master; Advanced Analytics Certification; Product Owner Certification,1,1,1,1,Healthcare,Healthcare IT Manager,4,2,Budget Planning
U0502,2,Public Health,94.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,85.34,AI Fundamentals; Cloud Architecture; Big Data Analytics; Software Engineering,4,1.3,2,TOGAF; Cisco CCNA,1,0,1,1,Agriculture,Drone Operations Specialist,28,6,Aerial Imaging
U0503,3,Data Science,92.55,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,87.73,Data Mining; Big Data Analytics; Web Development; Data Structures; Computer Vision; Operating Systems,9,1.93,7,Cisco CCNA; Data Science Council Certified; Google Cloud Professional; Certified Analytics Professional; CompTIA Security+; Tableau Desktop Specialist; PMP,1,0,0,0,Urban,GIS Specialist,31,9,Spatial Statistics
U0504,3,Agricultural Engineering,63.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,67.49,Distributed Systems; Operating Systems; Data Mining; Machine Learning; IoT Systems; Big Data Analytics; Network Security,7,2.6,6,Cisco CCNA; AWS Solutions Architect; Azure Fundamentals; Scrum Master; Power BI Data Analyst; Product Owner Certification,0,0,0,1,Agriculture,Precision Agriculture Specialist,38,11,Variable Rate Technology
U0505,4,Mathematics,90.02,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,11,94.97,Software Engineering; Data Mining; Mobile Development; IoT Systems; Machine Learning; Advanced Algorithms; Deep Learning; Statistics; Natural Language Processing; Database Systems; Operating Systems,9,2.83,6,Scrum Master; Data Science Council Certified; Certified Ethical Hacker; TensorFlow Developer; Cisco CCNA; AWS Solutions Architect,0,1,1,1,Urban,GIS Specialist,0,2,GIS Software
U0506,2,Mechanical Engineering,68.02,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,70.6,Natural Language Processing; Operating Systems; Machine Learning; Mobile Development; Data Structures; Statistics; IoT Systems; Deep Learning; Database Systems; Big Data Analytics; AI Fundamentals,10,2.32,2,Scrum Master; Power BI Data Analyst,1,0,0,0,Healthcare,EHR Integration Specialist,26,4,API Integration
U0507,4,Agricultural Engineering,62.79,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,65.23,Operating Systems; Distributed Systems; Big Data Analytics; Advanced Algorithms; Network Security; Computer Vision; Natural Language Processing,3,2.53,5,TOGAF; Google Cloud Professional; Azure Fundamentals; TensorFlow Developer; Data Science Council Certified,0,0,0,1,Urban,Traffic Management Specialist,26,8,Transportation Planning
U0508,2,Data Science,86.77,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,4,82.07,Data Structures; Advanced Algorithms; Web Development; Machine Learning,3,2.98,3,Certified Ethical Hacker; Cisco CCNA; Google Cloud Professional,0,1,1,0,Agriculture,Farm Automation Engineer,4,1,Robotics
U0509,3,Agricultural Engineering,87.74,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,12,88.96,Computer Vision; Database Systems; Statistics; Software Engineering; Advanced Algorithms; Distributed Systems; IoT Systems; Operating Systems; AI Fundamentals; Machine Learning; Mobile Development; Natural Language Processing,5,1.01,6,AWS Solutions Architect; Tableau Desktop Specialist; Cisco CCNA; CompTIA Security+; PMP; TensorFlow Developer,0,1,1,0,Agriculture,Farm Automation Engineer,0,3,Automation Systems
U0510,2,Data Science,80.81,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,74.5,Natural Language Processing; Operating Systems; Mobile Development; Data Mining; Big Data Analytics; Statistics; Machine Learning; Cloud Architecture,4,2.39,7,Certified Ethical Hacker; Product Owner Certification; CompTIA Security+; Certified Analytics Professional; PMP; Azure Fundamentals; TensorFlow Developer,1,0,1,1,Urban,Energy Systems Engineer,35,7,Power Systems
U0511,4,Electrical Engineering,74.24,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,8,65.94,Web Development; IoT Systems; Natural Language Processing; AI Fundamentals; Computer Vision; Mobile Development; Statistics; Operating Systems,3,1.46,5,TOGAF; Google Cloud Professional; Power BI Data Analyst; Tableau Desktop Specialist; Product Owner Certification,1,1,0,1,Healthcare,Telemedicine Developer,8,3,Video Streaming
U0512,2,Electrical Engineering,92.16,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,4,95.53,Data Mining; Statistics; Network Security; Data Structures,10,1.21,3,Scrum Master; Google Cloud Professional; CompTIA Security+,0,0,0,0,Agriculture,Farm Automation Engineer,0,3,Sensor Integration
U0513,3,Software Engineering,85.51,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,82.9,Database Systems; Data Mining; Operating Systems; Advanced Algorithms; Mobile Development; IoT Systems,8,1.38,5,Tableau Desktop Specialist; Certified Ethical Hacker; PMP; TOGAF; Data Science Council Certified,1,1,0,0,Healthcare,Healthcare IT Manager,3,2,Vendor Management
U0514,4,Agricultural Engineering,68.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,68.03,Big Data Analytics; AI Fundamentals; Database Systems; Cloud Architecture; Network Security,2,1.46,4,Azure Fundamentals; Google Cloud Professional; Cisco CCNA; PMP,0,0,1,0,Urban,Urban Planning Data Analyst,30,5,Urban Indicators
U0515,4,Computer Science,82.81,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,75.01,AI Fundamentals; Network Security; IoT Systems; Operating Systems; Advanced Algorithms,10,2.36,8,PMP; Certified Ethical Hacker; CISSP; Advanced Analytics Certification; CompTIA Security+; Data Science Council Certified; Cisco CCNA; Tableau Desktop Specialist,1,1,1,1,Urban,Energy Systems Engineer,35,8,Energy Management
U0516,2,Electrical Engineering,60.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,60.56,Mobile Development; Cloud Architecture; Big Data Analytics; Web Development; Computer Vision; Advanced Algorithms; Data Structures; Machine Learning; Database Systems,10,1.13,6,TOGAF; Scrum Master; TensorFlow Developer; CISSP; Tableau Desktop Specialist; Certified Ethical Hacker,1,1,1,0,Agriculture,Precision Agriculture Specialist,40,8,Variable Rate Technology
U0517,3,Software Engineering,75.33,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,7,76.15,Deep Learning; Web Development; AI Fundamentals; Natural Language Processing; Operating Systems; IoT Systems; Statistics,6,2.49,1,Google Cloud Professional,0,0,1,1,Healthcare,Healthcare ML Engineer,22,3,Medical Data Standards
U0518,2,Public Health,93.52,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,88.64,Statistics; Advanced Algorithms; Distributed Systems; AI Fundamentals; Network Security; Cloud Architecture; Software Engineering; Natural Language Processing; Operating Systems; IoT Systems; Big Data Analytics; Data Structures,7,1.19,4,Scrum Master; Cisco CCNA; AWS Solutions Architect; Certified Analytics Professional,1,1,1,0,Urban,Urban IoT Developer,0,2,City APIs
U0519,4,Environmental Engineering,77.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,70.33,Operating Systems; Natural Language Processing; Computer Vision,3,2.36,8,Certified Ethical Hacker; Scrum Master; Tableau Desktop Specialist; CISSP; Certified Analytics Professional; CompTIA Security+; Azure Fundamentals; AWS Solutions Architect,1,0,1,0,Agriculture,AgriTech Product Manager,14,3,Agribusiness
U0520,3,Mathematics,80.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,78.65,Database Systems; Data Mining; Statistics; Web Development; Deep Learning; Computer Vision; IoT Systems; Network Security; Machine Learning; Big Data Analytics; AI Fundamentals; Advanced Algorithms,7,1.2,5,AWS Solutions Architect; Certified Analytics Professional; Tableau Desktop Specialist; CompTIA Security+; TensorFlow Developer,1,0,0,0,Agriculture,Crop Analytics Engineer,30,7,Agricultural Statistics
U0521,4,Statistics,60.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,61.14,Mobile Development; Software Engineering; Data Mining; Natural Language Processing; AI Fundamentals; Big Data Analytics,4,1.06,4,Tableau Desktop Specialist; TOGAF; Certified Analytics Professional; Cisco CCNA,1,0,0,0,Agriculture,Crop Analytics Engineer,39,9,Climate Data
U0522,3,Agricultural Engineering,60.27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,60.81,AI Fundamentals; Operating Systems; Database Systems; Distributed Systems,6,2.43,6,Data Science Council Certified; CompTIA Security+; Certified Analytics Professional; TOGAF; Product Owner Certification; Cisco CCNA,0,1,1,0,Agriculture,AgriTech Product Manager,15,3,Market Analysis
U0523,4,Public Health,75.58,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,71.21,Natural Language Processing; Software Engineering; Computer Vision; AI Fundamentals; Data Structures; Network Security; Deep Learning,2,1.46,2,TensorFlow Developer; Power BI Data Analyst,0,0,0,0,Agriculture,Agricultural IoT Developer,20,4,Sensor Networks
U0524,2,Software Engineering,91.78,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,7,85.7,Natural Language Processing; Cloud Architecture; Distributed Systems; Data Mining; Advanced Algorithms; Database Systems; AI Fundamentals,4,2.61,4,Google Cloud Professional; Certified Ethical Hacker; TOGAF; Scrum Master,0,1,0,1,Urban,Energy Systems Engineer,28,11,Smart Grid Technology
U0525,3,Information Technology,83.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,86.79,Machine Learning; Computer Vision; IoT Systems,4,2.52,2,Google Cloud Professional; PMP,1,0,1,1,Agriculture,AgriTech Product Manager,10,3,Agribusiness
U0526,2,Public Health,82.08,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,7,75.99,Computer Vision; Natural Language Processing; Cloud Architecture; Statistics; Deep Learning; Database Systems; Web Development,3,1.3,5,Advanced Analytics Certification; Azure Fundamentals; CompTIA Security+; PMP; Scrum Master,0,1,1,0,Urban,Smart City Solutions Architect,10,1,Urban Planning
U0527,2,Statistics,61.71,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,61.01,Data Structures; AI Fundamentals; Database Systems; Operating Systems; Computer Vision; Big Data Analytics; Cloud Architecture; Web Development; Natural Language Processing; Distributed Systems; Mobile Development,2,1.73,3,Power BI Data Analyst; Azure Fundamentals; Product Owner Certification,0,1,0,1,Urban,GIS Specialist,47,10,Remote Sensing
U0528,2,Software Engineering,74.36,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,4,65.27,Data Mining; AI Fundamentals; Data Structures; Web Development,10,1.25,1,Product Owner Certification,1,0,1,1,Urban,Urban Planning Data Analyst,8,1,Demographics Analysis
U0529,2,Mechanical Engineering,66.78,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,12,67.99,Distributed Systems; Deep Learning; Mobile Development; Operating Systems; Cloud Architecture; Computer Vision; Machine Learning; AI Fundamentals; Advanced Algorithms; Statistics; Big Data Analytics; IoT Systems,5,1.21,5,Google Cloud Professional; Data Science Council Certified; Certified Analytics Professional; AWS Solutions Architect; PMP,1,1,0,1,Urban,Traffic Management Specialist,4,1,Simulation Software
U0530,3,Public Health,70.17,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,6,74.56,Machine Learning; Computer Vision; Statistics; Data Structures; Cloud Architecture; Advanced Algorithms,6,2.73,1,Scrum Master,0,1,0,0,Healthcare,Healthcare IT Manager,12,3,Healthcare Operations
U0531,3,Environmental Engineering,85.39,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,78.97,Advanced Algorithms; Big Data Analytics; Network Security; Natural Language Processing; Operating Systems; Web Development; Cloud Architecture,7,2.77,2,Power BI Data Analyst; Scrum Master,0,0,0,0,Healthcare,EHR Integration Specialist,0,3,HL7 FHIR
U0532,4,Statistics,75.92,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,10,69.17,Data Structures; IoT Systems; Database Systems; Data Mining; Software Engineering; Advanced Algorithms; Machine Learning; Network Security; Statistics; Natural Language Processing,10,1.99,7,CISSP; Data Science Council Certified; Product Owner Certification; Certified Analytics Professional; PMP; TensorFlow Developer; Tableau Desktop Specialist,0,0,0,0,Agriculture,Farm Automation Engineer,5,1,Robotics
